% Tiempo en UTC
% *Espacios sin datos estan marcados con NaN (not a number)
%año  mes dia hora min sec BV(volts) Temp DO Q
%
2024  2  2 19 41  0 3.12 8.973 10.104 0.995
2024  2  2 19 51  0 3.12 9.019 10.164 0.995
2024  2  2 20  1  0 3.12 9.047 10.129 0.995
2024  2  2 20 11  0 3.12 9.047 10.141 0.995
2024  2  2 20 21  0 3.12 9.038 10.116 0.995
2024  2  2 20 31  0 3.12 9.028 10.118 0.995
2024  2  2 20 41  0 3.12 9.010 10.116 0.995
2024  2  2 20 51  0 3.12 9.149 10.147 0.995
2024  2  2 21  1  0 3.12 9.010 10.119 0.995
2024  2  2 21 11  0 3.12 9.177 10.169 0.995
2024  2  2 21 21  0 3.12 9.344 10.285 0.995
2024  2  2 21 31  0 3.11 8.674 10.000 0.995
2024  2  2 21 41  0 3.11 8.702 9.861 0.995
2024  2  2 21 51  0 3.11 8.562 9.882 0.995
2024  2  2 22  1  0 3.12 8.402 9.852 0.995
2024  2  2 22 11  0 3.12 8.421 9.881 0.995
2024  2  2 22 21  0 3.12 8.458 9.864 0.995
2024  2  2 22 31  0 3.12 8.468 9.908 0.995
2024  2  2 22 41  0 3.12 8.477 9.856 0.995
2024  2  2 22 51  0 3.12 8.468 9.877 0.995
2024  2  2 23  1  0 3.12 8.562 9.945 0.995
2024  2  2 23 11  0 3.12 8.289 9.908 0.995
2024  2  2 23 21  0 3.12 8.505 9.848 0.995
2024  2  2 23 31  0 3.12 8.176 9.931 0.996
2024  2  2 23 41  0 3.12 8.185 9.765 0.995
2024  2  2 23 51  0 3.12 8.261 9.797 0.995
2024  2  3  0  1  0 3.12 8.072 9.836 0.995
2024  2  3  0 11  0 3.12 8.223 9.851 0.996
2024  2  3  0 21  0 3.12 8.346 9.881 0.995
2024  2  3  0 31  0 3.12 8.251 9.800 0.994
2024  2  3  0 41  0 3.12 8.214 9.823 0.995
2024  2  3  0 51  0 3.12 8.091 9.817 0.995
2024  2  3  1  1  0 3.12 8.270 9.880 0.995
2024  2  3  1 11  0 3.12 8.223 9.805 0.995
2024  2  3  1 21  0 3.12 8.053 9.828 0.995
2024  2  3  1 31  0 3.12 8.044 9.787 0.995
2024  2  3  1 41  0 3.12 7.978 9.794 0.995
2024  2  3  1 51  0 3.12 7.959 9.825 0.995
2024  2  3  2  1  0 3.12 7.996 9.804 0.995
2024  2  3  2 11  0 3.12 7.911 9.784 0.995
2024  2  3  2 21  0 3.12 7.854 9.821 0.994
2024  2  3  2 31  0 3.12 7.873 9.853 0.995
2024  2  3  2 41  0 3.12 7.892 9.848 0.995
2024  2  3  2 51  0 3.12 7.883 9.855 0.995
2024  2  3  3  1  0 3.12 7.835 9.838 0.995
2024  2  3  3 11  0 3.12 7.826 9.854 0.995
2024  2  3  3 21  0 3.12 7.826 9.824 0.995
2024  2  3  3 31  0 3.12 7.797 9.880 0.995
2024  2  3  3 41  0 3.12 7.788 9.873 0.995
2024  2  3  3 51  0 3.12 7.740 9.870 0.994
2024  2  3  4  1  0 3.12 7.683 9.885 0.995
2024  2  3  4 11  0 3.11 7.664 9.878 0.994
2024  2  3  4 21  0 3.11 7.636 9.874 0.995
2024  2  3  4 31  0 3.11 7.598 9.876 0.995
2024  2  3  4 41  0 3.11 7.626 9.900 0.996
2024  2  3  4 51  0 3.11 7.645 9.875 0.995
2024  2  3  5  1  0 3.11 7.645 9.816 0.995
2024  2  3  5 11  0 3.11 7.645 9.766 0.995
2024  2  3  5 21  0 3.11 7.655 9.817 0.995
2024  2  3  5 31  0 3.12 7.664 9.759 0.995
2024  2  3  5 41  0 3.12 7.664 9.774 0.995
2024  2  3  5 51  0 3.11 7.664 9.795 0.995
2024  2  3  6  1  0 3.12 7.655 9.865 0.995
2024  2  3  6 11  0 3.12 7.655 9.855 0.994
2024  2  3  6 21  0 3.11 7.664 9.853 0.995
2024  2  3  6 31  0 3.11 7.645 9.838 0.995
2024  2  3  6 41  0 3.12 7.655 9.858 0.995
2024  2  3  6 51  0 3.11 7.636 9.823 0.995
2024  2  3  7  1  0 3.11 7.588 9.877 0.995
2024  2  3  7 11  0 3.11 7.607 9.887 0.995
2024  2  3  7 21  0 3.11 7.626 9.895 0.995
2024  2  3  7 31  0 3.11 7.636 9.890 0.995
2024  2  3  7 41  0 3.11 7.617 9.889 0.995
2024  2  3  7 51  0 3.11 7.636 9.895 0.995
2024  2  3  8  1  0 3.11 7.655 9.880 0.994
2024  2  3  8 11  0 3.11 7.636 9.924 0.995
2024  2  3  8 21  0 3.11 7.636 9.889 0.995
2024  2  3  8 31  0 3.11 7.645 9.858 0.995
2024  2  3  8 41  0 3.12 7.674 9.822 0.995
2024  2  3  8 51  0 3.12 7.655 9.873 0.995
2024  2  3  9  1  0 3.12 7.645 9.885 0.995
2024  2  3  9 11  0 3.12 7.683 9.899 0.995
2024  2  3  9 21  0 3.12 7.655 9.911 0.995
2024  2  3  9 31  0 3.12 7.655 9.885 0.995
2024  2  3  9 41  0 3.12 7.712 9.871 0.995
2024  2  3  9 51  0 3.12 7.674 9.873 0.995
2024  2  3 10  1  0 3.12 7.683 9.831 0.995
2024  2  3 10 11  0 3.12 7.683 9.842 0.995
2024  2  3 10 21  0 3.12 7.702 9.832 0.995
2024  2  3 10 31  0 3.12 7.693 9.856 0.996
2024  2  3 10 41  0 3.12 7.702 9.780 0.995
2024  2  3 10 51  0 3.12 7.712 9.785 0.995
2024  2  3 11  1  0 3.12 7.693 9.816 0.995
2024  2  3 11 11  0 3.12 7.693 9.788 0.995
2024  2  3 11 21  0 3.12 7.702 9.792 0.996
2024  2  3 11 31  0 3.12 7.721 9.823 0.995
2024  2  3 11 41  0 3.12 7.740 9.852 0.995
2024  2  3 11 51  0 3.12 7.750 9.800 0.995
2024  2  3 12  1  0 3.12 7.759 9.782 0.995
2024  2  3 12 11  0 3.12 7.778 9.792 0.994
2024  2  3 12 21  0 3.12 7.778 9.811 0.995
2024  2  3 12 31  0 3.12 7.807 9.818 0.995
2024  2  3 12 41  0 3.12 7.731 9.784 0.995
2024  2  3 12 51  0 3.12 7.712 9.800 0.995
2024  2  3 13  1  0 3.12 7.712 9.845 0.995
2024  2  3 13 11  0 3.12 7.712 9.844 0.995
2024  2  3 13 21  0 3.12 7.721 9.808 0.995
2024  2  3 13 31  0 3.12 7.731 9.791 0.995
2024  2  3 13 41  0 3.12 7.721 9.828 0.995
2024  2  3 13 51  0 3.12 7.759 9.800 0.995
2024  2  3 14  1  0 3.12 7.759 9.822 0.995
2024  2  3 14 11  0 3.12 7.731 9.811 0.995
2024  2  3 14 21  0 3.12 7.721 9.797 0.995
2024  2  3 14 31  0 3.12 7.731 9.823 0.995
2024  2  3 14 41  0 3.12 7.721 9.833 0.995
2024  2  3 14 51  0 3.12 7.778 9.857 0.995
2024  2  3 15  1  0 3.12 7.769 9.862 0.995
2024  2  3 15 11  0 3.12 7.740 9.823 0.995
2024  2  3 15 21  0 3.12 7.731 9.832 0.995
2024  2  3 15 31  0 3.12 7.731 9.849 0.995
2024  2  3 15 41  0 3.12 7.721 9.801 0.994
2024  2  3 15 51  0 3.12 7.759 9.785 0.995
2024  2  3 16  1  0 3.12 7.721 9.848 0.995
2024  2  3 16 11  0 3.12 7.778 9.829 0.995
2024  2  3 16 21  0 3.12 7.769 9.812 0.995
2024  2  3 16 31  0 3.12 7.788 9.810 0.995
2024  2  3 16 41  0 3.12 7.816 9.776 0.995
2024  2  3 16 51  0 3.12 7.797 9.738 0.994
2024  2  3 17  1  0 3.12 7.807 9.750 0.995
2024  2  3 17 11  0 3.12 7.902 9.772 0.995
2024  2  3 17 21  0 3.12 7.807 9.815 0.995
2024  2  3 17 31  0 3.12 7.807 9.840 0.995
2024  2  3 17 41  0 3.12 7.788 9.818 0.995
2024  2  3 17 51  0 3.12 7.769 9.833 0.995
2024  2  3 18  1  0 3.12 7.854 9.791 0.995
2024  2  3 18 11  0 3.12 7.921 9.790 0.995
2024  2  3 18 21  0 3.12 7.921 9.771 0.995
2024  2  3 18 31  0 3.12 7.949 9.759 0.995
2024  2  3 18 41  0 3.12 8.015 9.795 0.995
2024  2  3 18 51  0 3.12 8.015 9.764 0.994
2024  2  3 19  1  0 3.12 7.968 9.824 0.995
2024  2  3 19 11  0 3.12 8.025 9.816 0.995
2024  2  3 19 21  0 3.12 8.015 9.785 0.995
2024  2  3 19 31  0 3.12 7.987 9.822 0.995
2024  2  3 19 41  0 3.12 7.968 9.860 0.995
2024  2  3 19 51  0 3.12 7.978 9.859 0.995
2024  2  3 20  1  0 3.12 7.978 9.811 0.995
2024  2  3 20 11  0 3.12 7.978 9.777 0.995
2024  2  3 20 21  0 3.12 7.911 9.799 0.995
2024  2  3 20 31  0 3.12 7.996 9.793 0.995
2024  2  3 20 41  0 3.12 7.987 9.866 0.995
2024  2  3 20 51  0 3.11 8.486 9.919 0.995
2024  2  3 21  1  0 3.11 8.580 10.169 0.995
2024  2  3 21 11  0 3.11 8.870 10.093 0.995
2024  2  3 21 21  0 3.12 8.926 10.101 0.996
2024  2  3 21 31  0 3.12 9.112 10.265 0.995
2024  2  3 21 41  0 3.12 9.186 10.257 0.995
2024  2  3 21 51  0 3.11 8.730 10.235 0.996
2024  2  3 22  1  0 3.12 8.034 9.794 0.995
2024  2  3 22 11  0 3.12 7.978 9.835 0.995
2024  2  3 22 21  0 3.12 8.034 9.817 0.995
2024  2  3 22 31  0 3.12 8.044 9.809 0.995
2024  2  3 22 41  0 3.12 8.053 9.837 0.995
2024  2  3 22 51  0 3.12 7.949 9.816 0.995
2024  2  3 23  1  0 3.12 7.921 9.793 0.995
2024  2  3 23 11  0 3.12 7.940 9.802 0.995
2024  2  3 23 21  0 3.12 8.261 9.982 0.995
2024  2  3 23 31  0 3.12 8.393 9.948 0.995
2024  2  3 23 41  0 3.12 8.091 9.788 0.995
2024  2  3 23 51  0 3.12 8.148 9.848 0.995
2024  2  4  0  1  0 3.12 8.233 9.898 0.995
2024  2  4  0 11  0 3.12 8.157 9.837 0.995
2024  2  4  0 21  0 3.12 8.138 9.849 0.995
2024  2  4  0 31  0 3.12 8.167 9.797 0.995
2024  2  4  0 41  0 3.12 8.091 9.817 0.995
2024  2  4  0 51  0 3.12 8.223 9.855 0.995
2024  2  4  1  1  0 3.12 8.072 9.793 0.995
2024  2  4  1 11  0 3.12 7.949 9.815 0.995
2024  2  4  1 21  0 3.12 7.892 9.797 0.995
2024  2  4  1 31  0 3.12 7.911 9.811 0.995
2024  2  4  1 41  0 3.12 7.978 9.846 0.995
2024  2  4  1 51  0 3.12 7.883 9.820 0.995
2024  2  4  2  1  0 3.12 7.873 9.829 0.995
2024  2  4  2 11  0 3.12 7.949 9.871 0.995
2024  2  4  2 21  0 3.12 7.883 9.815 0.995
2024  2  4  2 31  0 3.12 7.845 9.838 0.996
2024  2  4  2 41  0 3.12 7.769 9.815 0.995
2024  2  4  2 51  0 3.12 7.797 9.818 0.995
2024  2  4  3  1  0 3.12 7.845 9.797 0.995
2024  2  4  3 11  0 3.12 7.816 9.846 0.995
2024  2  4  3 21  0 3.12 7.788 9.837 0.995
2024  2  4  3 31  0 3.12 7.702 9.889 0.994
2024  2  4  3 41  0 3.12 7.769 9.858 0.995
2024  2  4  3 51  0 3.12 7.750 9.851 0.995
2024  2  4  4  1  0 3.12 7.731 9.841 0.995
2024  2  4  4 11  0 3.12 7.750 9.853 0.995
2024  2  4  4 21  0 3.12 7.750 9.820 0.995
2024  2  4  4 31  0 3.12 7.721 9.867 0.995
2024  2  4  4 41  0 3.12 7.759 9.849 0.995
2024  2  4  4 51  0 3.12 7.731 9.871 0.995
2024  2  4  5  1  0 3.12 7.740 9.855 0.995
2024  2  4  5 11  0 3.12 7.759 9.846 0.995
2024  2  4  5 21  0 3.11 7.607 9.953 0.995
2024  2  4  5 31  0 3.11 7.531 9.996 0.995
2024  2  4  5 41  0 3.11 7.626 9.904 0.995
2024  2  4  5 51  0 3.11 7.617 9.933 0.994
2024  2  4  6  1  0 3.11 7.550 9.984 0.995
2024  2  4  6 11  0 3.11 7.512 10.004 0.995
2024  2  4  6 21  0 3.11 7.502 10.025 0.995
2024  2  4  6 31  0 3.11 7.502 10.012 0.995
2024  2  4  6 41  0 3.11 7.607 9.942 0.995
2024  2  4  6 51  0 3.11 7.569 9.951 0.995
2024  2  4  7  1  0 3.11 7.607 9.975 0.995
2024  2  4  7 11  0 3.11 7.626 9.908 0.995
2024  2  4  7 21  0 3.11 7.588 9.960 0.995
2024  2  4  7 31  0 3.11 7.579 9.978 0.995
2024  2  4  7 41  0 3.11 7.607 9.997 0.996
2024  2  4  7 51  0 3.11 7.607 9.938 0.995
2024  2  4  8  1  0 3.11 7.626 9.956 0.995
2024  2  4  8 11  0 3.11 7.626 9.949 0.995
2024  2  4  8 21  0 3.11 7.655 9.995 0.995
2024  2  4  8 31  0 3.11 7.664 9.980 0.995
2024  2  4  8 41  0 3.11 7.664 9.953 0.995
2024  2  4  8 51  0 3.11 7.674 9.954 0.995
2024  2  4  9  1  0 3.11 7.645 9.914 0.994
2024  2  4  9 11  0 3.11 7.645 9.952 0.995
2024  2  4  9 21  0 3.11 7.636 9.941 0.995
2024  2  4  9 31  0 3.11 7.645 9.977 0.995
2024  2  4  9 41  0 3.11 7.645 9.967 0.995
2024  2  4  9 51  0 3.11 7.636 9.955 0.995
2024  2  4 10  1  0 3.11 7.626 9.946 0.994
2024  2  4 10 11  0 3.11 7.645 9.960 0.995
2024  2  4 10 21  0 3.11 7.626 9.990 0.994
2024  2  4 10 31  0 3.11 7.607 10.015 0.994
2024  2  4 10 41  0 3.11 7.626 9.986 0.995
2024  2  4 10 51  0 3.11 7.645 9.974 0.995
2024  2  4 11  1  0 3.11 7.655 9.963 0.995
2024  2  4 11 11  0 3.11 7.645 9.986 0.995
2024  2  4 11 21  0 3.11 7.655 9.906 0.994
2024  2  4 11 31  0 3.11 7.617 9.916 0.995
2024  2  4 11 41  0 3.11 7.588 9.911 0.994
2024  2  4 11 51  0 3.11 7.569 9.928 0.995
2024  2  4 12  1  0 3.11 7.579 9.906 0.995
2024  2  4 12 11  0 3.11 7.655 10.036 0.995
2024  2  4 12 21  0 3.11 7.664 9.949 0.995
2024  2  4 12 31  0 3.11 7.664 9.942 0.994
2024  2  4 12 41  0 3.11 7.655 9.938 0.994
2024  2  4 12 51  0 3.11 7.655 9.973 0.995
2024  2  4 13  1  0 3.11 7.655 9.932 0.995
2024  2  4 13 11  0 3.11 7.664 9.850 0.995
2024  2  4 13 21  0 3.11 7.617 9.827 0.995
2024  2  4 13 31  0 3.11 7.655 9.825 0.994
2024  2  4 13 41  0 3.11 7.636 9.799 0.994
2024  2  4 13 51  0 3.11 7.626 9.836 0.994
2024  2  4 14  1  0 3.11 7.655 9.826 0.995
2024  2  4 14 11  0 3.11 7.626 9.858 0.995
2024  2  4 14 21  0 3.11 7.674 9.859 0.995
2024  2  4 14 31  0 3.12 7.674 9.877 0.995
2024  2  4 14 41  0 3.11 7.674 9.910 0.995
2024  2  4 14 51  0 3.12 7.702 9.857 0.994
2024  2  4 15  1  0 3.12 7.674 9.915 0.995
2024  2  4 15 11  0 3.11 7.693 9.878 0.995
2024  2  4 15 21  0 3.12 7.702 9.852 0.995
2024  2  4 15 31  0 3.12 7.693 9.829 0.995
2024  2  4 15 41  0 3.12 7.664 9.903 0.995
2024  2  4 15 51  0 3.11 7.655 9.891 0.995
2024  2  4 16  1  0 3.11 7.636 9.867 0.995
2024  2  4 16 11  0 3.11 7.645 9.893 0.995
2024  2  4 16 21  0 3.11 7.636 9.909 0.995
2024  2  4 16 31  0 3.11 7.617 9.833 0.995
2024  2  4 16 41  0 3.11 7.607 9.935 0.995
2024  2  4 16 51  0 3.11 7.626 9.882 0.995
2024  2  4 17  1  0 3.11 7.645 9.830 0.995
2024  2  4 17 11  0 3.11 7.636 9.830 0.994
2024  2  4 17 21  0 3.11 7.645 9.800 0.995
2024  2  4 17 31  0 3.11 7.636 9.875 0.994
2024  2  4 17 41  0 3.11 7.626 9.866 0.995
2024  2  4 17 51  0 3.11 7.617 9.877 0.995
2024  2  4 18  1  0 3.11 7.645 9.839 0.994
2024  2  4 18 11  0 3.11 7.626 9.873 0.995
2024  2  4 18 21  0 3.11 7.617 9.842 0.994
2024  2  4 18 31  0 3.11 7.588 9.870 0.995
2024  2  4 18 41  0 3.11 7.598 9.904 0.995
2024  2  4 18 51  0 3.11 7.626 9.916 0.995
2024  2  4 19  1  0 3.11 7.607 9.923 0.995
2024  2  4 19 11  0 3.11 7.636 9.919 0.995
2024  2  4 19 21  0 3.11 7.645 9.847 0.995
2024  2  4 19 31  0 3.11 7.645 9.852 0.995
2024  2  4 19 41  0 3.11 7.636 9.899 0.995
2024  2  4 19 51  0 3.11 7.626 9.887 0.995
2024  2  4 20  1  0 3.11 7.626 9.877 0.995
2024  2  4 20 11  0 3.11 7.655 9.877 0.995
2024  2  4 20 21  0 3.11 7.636 9.874 0.994
2024  2  4 20 31  0 3.11 7.636 9.857 0.995
2024  2  4 20 41  0 3.11 7.607 9.817 0.994
2024  2  4 20 51  0 3.11 7.607 9.831 0.994
2024  2  4 21  1  0 3.11 7.598 9.877 0.995
2024  2  4 21 11  0 3.11 7.607 9.871 0.994
2024  2  4 21 21  0 3.11 7.607 9.870 0.995
2024  2  4 21 31  0 3.11 7.607 9.868 0.995
2024  2  4 21 41  0 3.11 7.617 9.905 0.995
2024  2  4 21 51  0 3.11 7.579 9.858 0.995
2024  2  4 22  1  0 3.11 7.617 9.861 0.995
2024  2  4 22 11  0 3.11 7.588 9.894 0.994
2024  2  4 22 21  0 3.11 7.607 9.903 0.995
2024  2  4 22 31  0 3.11 7.607 9.896 0.995
2024  2  4 22 41  0 3.11 7.550 9.902 0.995
2024  2  4 22 51  0 3.11 7.531 9.930 0.994
2024  2  4 23  1  0 3.11 7.550 9.901 0.995
2024  2  4 23 11  0 3.11 7.531 9.887 0.995
2024  2  4 23 21  0 3.11 7.559 9.855 0.994
2024  2  4 23 31  0 3.11 7.559 9.897 0.995
2024  2  4 23 41  0 3.11 7.540 9.946 0.995
2024  2  4 23 51  0 3.11 7.550 9.956 0.995
2024  2  5  0  1  0 3.11 7.540 9.978 0.995
2024  2  5  0 11  0 3.11 7.559 9.921 0.994
2024  2  5  0 21  0 3.11 7.579 9.991 0.994
2024  2  5  0 31  0 3.11 7.579 9.933 0.994
2024  2  5  0 41  0 3.11 7.569 9.939 0.995
2024  2  5  0 51  0 3.11 7.559 9.936 0.995
2024  2  5  1  1  0 3.11 7.588 9.971 0.995
2024  2  5  1 11  0 3.11 7.626 10.002 0.995
2024  2  5  1 21  0 3.11 7.636 10.031 0.995
2024  2  5  1 31  0 3.11 7.683 10.045 0.995
2024  2  5  1 41  0 3.11 7.664 10.017 0.995
2024  2  5  1 51  0 3.11 7.664 10.026 0.995
2024  2  5  2  1  0 3.11 7.693 9.999 0.994
2024  2  5  2 11  0 3.11 7.664 10.045 0.995
2024  2  5  2 21  0 3.11 7.674 10.040 0.995
2024  2  5  2 31  0 3.12 7.674 10.019 0.995
2024  2  5  2 41  0 3.11 7.655 9.971 0.995
2024  2  5  2 51  0 3.11 7.579 9.994 0.995
2024  2  5  3  1  0 3.11 7.559 9.922 0.994
2024  2  5  3 11  0 3.11 7.559 9.992 0.995
2024  2  5  3 21  0 3.11 7.617 10.013 0.994
2024  2  5  3 31  0 3.11 7.617 10.045 0.994
2024  2  5  3 41  0 3.11 7.617 10.075 0.995
2024  2  5  3 51  0 3.11 7.550 10.044 0.994
2024  2  5  4  1  0 3.11 7.645 10.037 0.995
2024  2  5  4 11  0 3.11 7.493 9.962 0.994
2024  2  5  4 21  0 3.11 7.416 9.984 0.995
2024  2  5  4 31  0 3.11 7.388 10.007 0.995
2024  2  5  4 41  0 3.11 7.426 10.008 0.995
2024  2  5  4 51  0 3.11 7.368 9.970 0.995
2024  2  5  5  1  0 3.11 7.273 9.953 0.995
2024  2  5  5 11  0 3.11 7.349 9.983 0.994
2024  2  5  5 21  0 3.11 7.368 9.995 0.995
2024  2  5  5 31  0 3.11 7.359 9.977 0.995
2024  2  5  5 41  0 3.11 7.359 10.059 0.995
2024  2  5  5 51  0 3.11 7.502 9.969 0.995
2024  2  5  6  1  0 3.11 7.579 9.958 0.995
2024  2  5  6 11  0 3.11 7.655 9.872 0.995
2024  2  5  6 21  0 3.11 7.674 9.855 0.994
2024  2  5  6 31  0 3.11 7.693 9.819 0.994
2024  2  5  6 41  0 3.12 7.683 9.854 0.995
2024  2  5  6 51  0 3.11 7.693 9.849 0.994
2024  2  5  7  1  0 3.11 7.712 9.828 0.994
2024  2  5  7 11  0 3.12 7.721 9.876 0.995
2024  2  5  7 21  0 3.12 7.712 9.857 0.995
2024  2  5  7 31  0 3.12 7.702 9.842 0.995
2024  2  5  7 41  0 3.12 7.759 9.848 0.995
2024  2  5  7 51  0 3.12 7.759 9.789 0.994
2024  2  5  8  1  0 3.11 7.712 9.830 0.994
2024  2  5  8 11  0 3.11 7.645 9.848 0.994
2024  2  5  8 21  0 3.12 7.731 9.798 0.995
2024  2  5  8 31  0 3.12 7.807 9.764 0.994
2024  2  5  8 41  0 3.12 7.835 9.756 0.995
2024  2  5  8 51  0 3.12 7.845 9.731 0.994
2024  2  5  9  1  0 3.12 7.778 9.774 0.995
2024  2  5  9 11  0 3.12 7.740 9.786 0.994
2024  2  5  9 21  0 3.12 7.721 9.794 0.995
2024  2  5  9 31  0 3.12 7.750 9.786 0.995
2024  2  5  9 41  0 3.12 7.835 9.766 0.995
2024  2  5  9 51  0 3.12 7.864 9.744 0.994
2024  2  5 10  1  0 3.12 7.845 9.739 0.995
2024  2  5 10 11  0 3.12 7.864 9.731 0.994
2024  2  5 10 21  0 3.12 7.854 9.734 0.994
2024  2  5 10 31  0 3.12 7.854 9.751 0.995
2024  2  5 10 41  0 3.12 7.864 9.769 0.995
2024  2  5 10 51  0 3.12 7.835 9.738 0.994
2024  2  5 11  1  0 3.12 7.835 9.796 0.995
2024  2  5 11 11  0 3.12 8.072 9.819 0.995
2024  2  5 11 21  0 3.12 8.091 9.805 0.995
2024  2  5 11 31  0 3.12 7.845 9.801 0.994
2024  2  5 11 41  0 3.12 7.883 9.829 0.995
2024  2  5 11 51  0 3.12 7.854 9.789 0.994
2024  2  5 12  1  0 3.12 7.740 9.821 0.995
2024  2  5 12 11  0 3.12 7.778 9.829 0.995
2024  2  5 12 21  0 3.12 7.816 9.811 0.994
2024  2  5 12 31  0 3.12 7.826 9.851 0.995
2024  2  5 12 41  0 3.12 7.921 9.848 0.994
2024  2  5 12 51  0 3.12 7.959 9.801 0.994
2024  2  5 13  1  0 3.12 7.854 9.819 0.995
2024  2  5 13 11  0 3.12 7.864 9.776 0.995
2024  2  5 13 21  0 3.12 7.826 9.780 0.995
2024  2  5 13 31  0 3.12 7.873 9.805 0.995
2024  2  5 13 41  0 3.12 7.873 9.781 0.995
2024  2  5 13 51  0 3.12 7.873 9.872 0.995
2024  2  5 14  1  0 3.12 8.100 9.806 0.995
2024  2  5 14 11  0 3.12 8.025 9.806 0.995
2024  2  5 14 21  0 3.12 8.129 9.765 0.994
2024  2  5 14 31  0 3.12 8.053 9.778 0.994
2024  2  5 14 41  0 3.11 8.176 9.792 0.995
2024  2  5 14 51  0 3.12 8.044 9.795 0.995
2024  2  5 15  1  0 3.12 8.110 9.795 0.994
2024  2  5 15 11  0 3.11 8.393 9.784 0.994
2024  2  5 15 21  0 3.11 8.655 10.026 0.995
2024  2  5 15 31  0 3.11 8.814 10.091 0.995
2024  2  5 15 41  0 3.11 8.814 10.062 0.995
2024  2  5 15 51  0 3.11 8.889 10.114 0.995
2024  2  5 16  1  0 3.12 9.010 10.034 0.994
2024  2  5 16 11  0 3.12 8.973 10.073 0.995
2024  2  5 16 21  0 3.11 8.795 9.995 0.995
2024  2  5 16 31  0 3.11 8.758 10.024 0.995
2024  2  5 16 41  0 3.11 8.674 9.907 0.994
2024  2  5 16 51  0 3.11 8.907 10.051 0.995
2024  2  5 17  1  0 3.11 8.879 10.033 0.995
2024  2  5 17 11  0 3.12 9.121 10.158 0.994
2024  2  5 17 21  0 3.11 8.749 9.928 0.994
2024  2  5 17 31  0 3.12 8.926 10.143 0.995
2024  2  5 17 41  0 3.12 8.982 10.006 0.994
2024  2  5 17 51  0 3.11 8.926 9.995 0.995
2024  2  5 18  1  0 3.11 8.683 9.904 0.995
2024  2  5 18 11  0 3.11 8.739 9.931 0.994
2024  2  5 18 21  0 3.11 8.777 10.003 0.995
2024  2  5 18 31  0 3.11 8.907 10.172 0.995
2024  2  5 18 41  0 3.12 9.196 10.133 0.994
2024  2  5 18 51  0 3.11 8.889 10.016 0.994
2024  2  5 19  1  0 3.12 9.047 10.093 0.995
2024  2  5 19 11  0 3.12 9.047 10.098 0.995
2024  2  5 19 21  0 3.12 9.121 10.094 0.994
2024  2  5 19 31  0 3.11 9.307 10.391 0.995
2024  2  5 19 41  0 3.11 9.445 10.333 0.994
2024  2  5 19 51  0 3.11 9.427 10.206 0.994
2024  2  5 20  1  0 3.11 9.473 10.331 0.995
2024  2  5 20 11  0 3.11 9.722 10.541 0.995
2024  2  5 20 21  0 3.11 9.924 10.616 0.995
2024  2  5 20 31  0 3.11 10.025 10.660 0.995
2024  2  5 20 41  0 3.11 9.906 10.460 0.995
2024  2  5 20 51  0 3.11 9.841 10.762 0.995
2024  2  5 21  1  0 3.11 10.061 10.685 0.995
2024  2  5 21 11  0 3.11 9.997 10.692 0.995
2024  2  5 21 21  0 3.11 10.061 10.678 0.995
2024  2  5 21 31  0 3.11 10.043 10.692 0.995
2024  2  5 21 41  0 3.11 10.043 10.705 0.994
2024  2  5 21 51  0 3.11 10.052 10.684 0.995
2024  2  5 22  1  0 3.11 10.052 10.667 0.994
2024  2  5 22 11  0 3.11 10.043 10.673 0.994
2024  2  5 22 21  0 3.11 10.052 10.678 0.994
2024  2  5 22 31  0 3.11 10.071 10.691 0.995
2024  2  5 22 41  0 3.11 10.061 10.671 0.994
2024  2  5 22 51  0 3.11 10.052 10.659 0.994
2024  2  5 23  1  0 3.11 10.052 10.671 0.995
2024  2  5 23 11  0 3.11 10.061 10.672 0.995
2024  2  5 23 21  0 3.11 10.043 10.717 0.995
2024  2  5 23 31  0 3.11 10.052 10.678 0.995
2024  2  5 23 41  0 3.11 10.089 10.630 0.994
2024  2  5 23 51  0 3.11 10.071 10.679 0.995
2024  2  6  0  1  0 3.11 10.052 10.663 0.995
2024  2  6  0 11  0 3.11 10.061 10.674 0.995
2024  2  6  0 21  0 3.11 10.080 10.628 0.995
2024  2  6  0 31  0 3.11 10.052 10.607 0.995
2024  2  6  0 41  0 3.11 10.043 10.663 0.995
2024  2  6  0 51  0 3.11 10.071 10.669 0.995
2024  2  6  1  1  0 3.11 10.107 10.616 0.994
2024  2  6  1 11  0 3.11 10.080 10.652 0.995
2024  2  6  1 21  0 3.11 10.016 10.621 0.994
2024  2  6  1 31  0 3.11 10.034 10.563 0.994
2024  2  6  1 41  0 3.11 10.043 10.583 0.994
2024  2  6  1 51  0 3.11 10.034 10.601 0.995
2024  2  6  2  1  0 3.11 10.043 10.627 0.995
2024  2  6  2 11  0 3.11 10.052 10.680 0.995
2024  2  6  2 21  0 3.11 10.052 10.640 0.994
2024  2  6  2 31  0 3.11 10.052 10.662 0.995
2024  2  6  2 41  0 3.11 10.052 10.645 0.995
2024  2  6  2 51  0 3.11 10.052 10.652 0.995
2024  2  6  3  1  0 3.11 10.025 10.672 0.995
2024  2  6  3 11  0 3.11 10.025 10.667 0.994
2024  2  6  3 21  0 3.11 10.016 10.646 0.995
2024  2  6  3 31  0 3.11 10.006 10.653 0.994
